autoc,contr,corrm,cprom,cshad,dissi,energ,entro,homom,maxpr,sosvh,savgh,svarh,senth,dvarh,denth,inf1h,inf2h,indnc,idmnc,fibro
29.17438098,0.299398565,0.687041972,7.021887606,-0.189485503,0.297042065,0.229314861,1.780360709,0.851871717,0.34900816,29.15648617,10.74164674,85.79202447,1.566785615,0.299398565,0.615005635,-0.300162679,0.683190491,0.967021509,0.995397067,1
2.61549571,0.212386373,0.566374145,0.806404526,-0.193245167,0.212386373,0.343437351,1.198998361,0.893806813,0.467250021,2.672752318,3.147566052,5.159502315,1.051783345,0.212386373,0.517101321,-0.246617526,0.535064434,0.976401514,0.996732517,0
17.59275633,0.169585671,0.847949906,10.07878624,0.304283333,0.16928338,0.265301055,1.637062778,0.915399246,0.419599841,17.54849274,8.275236638,47.70416678,1.519269114,0.169585671,0.455278606,-0.530488496,0.832657917,0.981193865,0.997391666,0
37.1895294,0.265751385,0.729779792,7.66694971,-0.588622701,0.264361922,0.241538787,1.727805988,0.868050616,0.41318336,37.13299836,12.13765611,114.0167105,1.539753614,0.265751385,0.581677609,-0.350577917,0.721278938,0.970641892,0.995913403,1
10.24343932,0.182838594,0.863568973,12.91519886,0.387388352,0.182838594,0.225233449,1.729766263,0.908580703,0.315460127,10.23795203,6.217646369,23.79213337,1.603032208,0.182838594,0.475670597,-0.531287011,0.844930283,0.979684601,0.997187099,0
46.8551973,0.215922002,0.608472549,2.839081961,-0.466704753,0.215277138,0.409066365,1.336447624,0.892468908,0.612851221,46.74987685,13.66563795,156.6556166,1.184910165,0.215922002,0.522866457,-0.276007063,0.590033093,0.976087483,0.996678998,1
37.25136764,0.261181965,0.618423923,3.673964878,-0.033291385,0.260463445,0.316983085,1.527677317,0.869888031,0.52363767,37.19201443,12.17205284,118.3466445,1.344363226,0.261181965,0.575890527,-0.264630172,0.610279355,0.971067601,0.995982791,1
44.82502792,0.183120463,0.685947816,2.756650373,-0.466934882,0.183015773,0.377790428,1.310220598,0.908509562,0.553566443,44.70807611,13.36039573,149.2758365,1.182843496,0.183120463,0.476336882,-0.353611989,0.656048201,0.979666077,0.997182904,1
25.51689224,0.245108789,0.73117152,6.494581366,0.209891726,0.244286449,0.259966838,1.664973114,0.877968134,0.445862601,25.48286819,10.03664554,74.55435932,1.494050193,0.245108789,0.557425482,-0.363302031,0.722830238,0.972865575,0.996230934,1
26.34775057,0.291531769,0.707970886,9.238754182,-1.003106189,0.289137326,0.238252253,1.776897571,0.855830411,0.416818427,26.3344335,10.19693444,76.15437179,1.568533099,0.291531769,0.608055759,-0.319509745,0.700848943,0.967900235,0.995518146,0
45.0057927,0.230773083,0.530026155,1.643896291,-0.357317722,0.230238886,0.381446786,1.253157399,0.88496959,0.566282156,44.91208182,13.39785987,152.196702,1.091544125,0.230773083,0.54131427,-0.227238104,0.524185601,0.974423837,0.99645037,1
13.02569229,0.19326669,0.791445965,6.486082551,1.602508571,0.192209583,0.322950835,1.453765712,0.904071393,0.499092267,13.01138398,7.115891072,35.28581451,1.317125306,0.19326669,0.492294138,-0.449417376,0.75462497,0.978655125,0.997028101,0
28.84367182,0.316271935,0.712798912,10.25654884,0.466232109,0.313788507,0.206268021,1.874004922,0.843519651,0.3504556,28.83536548,10.66793273,83.23509854,1.64856867,0.316271935,0.629227029,-0.319996331,0.714330427,0.965162204,0.995137649,0
22.65696218,0.145587813,0.852452595,9.512357562,-0.965369222,0.145587813,0.327639394,1.504047467,0.927206094,0.499938406,22.58263934,9.431096785,66.27604151,1.403133685,0.145587813,0.414978734,-0.574025687,0.837898187,0.983823576,0.997760187,0
35.41162536,0.229276792,0.684190336,4.451734358,-0.062526262,0.229081013,0.321986244,1.520623913,0.885492123,0.527761463,35.3411997,11.85972434,111.4466459,1.360965886,0.229276792,0.538901969,-0.330599299,0.672632298,0.974548729,0.99647293,1
20.35773619,0.189894547,0.728782821,4.045467959,-0.557653127,0.189894547,0.314778501,1.410693314,0.905052727,0.405357108,20.31281533,8.967185751,60.31756674,1.279068444,0.189894547,0.48607002,-0.406042339,0.715976407,0.978900606,0.997078545,0
3.083815029,0.20912469,0.470164,0.814765182,-0.436621252,0.20912469,0.439911426,1.064084933,0.895437655,0.62489678,3.134575917,3.458918249,7.030789926,0.919130743,0.20912469,0.512794639,-0.177300266,0.432425778,0.976763923,0.996782697,0
24.40903916,0.314108724,0.532921613,3.375226158,-0.006092565,0.311772794,0.302473673,1.584628713,0.844502925,0.511302651,24.41251323,9.844764115,73.00911632,1.360765564,0.314108724,0.627270563,-0.189200727,0.530937355,0.965384533,0.995170729,0
7.870786879,0.125324912,0.86098326,6.616884224,0.724234318,0.125324912,0.314623356,1.418922717,0.937337544,0.433997121,7.848210618,5.470902881,18.80776327,1.332054107,0.125324912,0.377401929,-0.580721448,0.828779014,0.98607501,0.998071924,0
41.47886276,0.199432418,0.77053189,5.771970994,-1.285348935,0.199051723,0.298829842,1.482643314,0.900537588,0.443769576,41.37837433,12.82872173,133.4563747,1.343183325,0.199432418,0.500333357,-0.415994248,0.735540588,0.977887372,0.996932326,1
3.195040214,0.177949062,0.514532953,0.866925907,-0.481245366,0.177949062,0.488213445,0.992276955,0.911025469,0.670576408,3.229231029,3.521782842,7.59277278,0.868932065,0.177949062,0.46826926,-0.216000093,0.462162605,0.980227882,0.997262322,0
39.65409262,0.235795984,0.772588566,7.717354436,-0.798776942,0.234901829,0.250458409,1.687223264,0.882698111,0.342423904,39.57644519,12.53053165,123.0431484,1.521208087,0.235795984,0.547849669,-0.413690499,0.764998949,0.973909732,0.996373583,1
7.079950753,0.099857941,0.882715636,6.335938602,1.012941958,0.099857941,0.350554742,1.32053473,0.950071029,0.441329671,7.04921007,5.178482811,17.02559641,1.25131848,0.099857941,0.324770726,-0.628632243,0.837854256,0.988904673,0.998463724,0
28.43808418,0.312643145,0.701585639,8.205916044,-0.611139017,0.310105231,0.209962391,1.838980403,0.84537037,0.320984215,28.4290822,10.5963324,82.43204912,1.615835221,0.312643145,0.626405154,-0.306032395,0.696741793,0.965572062,0.995193551,1
20.31507762,0.311635241,0.667118575,6.363171886,-0.199104289,0.308881338,0.230631659,1.780336943,0.846018315,0.334732494,20.33137532,8.944899727,56.13686154,1.557332676,0.311635241,0.625910564,-0.281985796,0.665264334,0.96571045,0.99520935,0
27.99699567,0.312770695,0.750190413,12.52743994,0.023168647,0.310818642,0.191047958,1.950030444,0.844912208,0.328326115,27.98966727,10.49330507,79.01937243,1.728142759,0.312770695,0.625485647,-0.347772015,0.748311012,0.965486192,0.9951909,0
37.09629235,0.28787904,0.702786161,7.030221598,-0.240588144,0.28561686,0.234440879,1.761310295,0.857556125,0.408390026,37.05101766,12.12533475,113.342206,1.55684856,0.28787904,0.604211335,-0.321125411,0.70016093,0.968289626,0.995574513,1
31.39960775,0.294414481,0.687077258,7.100086313,-0.199215905,0.291962899,0.236943411,1.766196232,0.854427147,0.364182398,31.37285225,11.14924001,93.62035821,1.555853458,0.294414481,0.610737207,-0.30229611,0.683276507,0.967586918,0.995473874,0
42.99501314,0.239791319,0.728183263,7.620248084,-1.212052556,0.238947389,0.289321197,1.611669293,0.880666961,0.456125209,42.91101169,13.06504018,136.5927046,1.44315842,0.239791319,0.55246996,-0.356317603,0.709081349,0.973459667,0.996312048,1
9.443255158,0.109895347,0.913860974,13.52101215,1.228117786,0.109895347,0.273860603,1.544423398,0.945052326,0.387950037,9.405427382,5.953253768,22.55694661,1.468249748,0.109895347,0.346296479,-0.663037041,0.885360629,0.987789406,0.998309302,0
6.476423215,0.11538081,0.849354196,5.736413096,1.20836746,0.11538081,0.36856844,1.293260688,0.942309595,0.505214002,6.456852974,4.96030631,15.45660514,1.213284805,0.11538081,0.357619409,-0.569996801,0.802087143,0.98717991,0.998224911,0
3.634735202,0.106697819,0.427352055,0.565670058,-0.336782949,0.106697819,0.718363018,0.607987583,0.94665109,0.842679128,3.629077377,3.792056075,10.88068136,0.534030291,0.106697819,0.339555145,-0.178170419,0.334844146,0.988144687,0.998358495,0
36.09936224,0.231468659,0.83750623,16.96366307,-1.806062232,0.230922012,0.20626594,1.854614599,0.884630102,0.336242711,36.02913986,11.91685496,107.1565139,1.692422047,0.231468659,0.542173786,-0.468929454,0.823962356,0.974348073,0.996439686,1
2.873854052,0.290795746,0.339226537,0.696709198,-0.30737923,0.290795746,0.353682545,1.207803797,0.854602127,0.527686102,2.967212192,3.34616795,6.064636941,1.006239546,0.290795746,0.602862644,-0.088836601,0.325899096,0.967689362,0.995526219,0
29.34820413,0.320892603,0.729467374,14.18262456,-1.395200427,0.317585349,0.204270855,1.913731243,0.841758535,0.302702703,29.3408533,10.75464083,84.34072226,1.683295146,0.320892603,0.634099847,-0.326369893,0.725204558,0.964749486,0.99506768,0
39.86260067,0.27195283,0.683241947,4.953900281,-0.677318825,0.270502018,0.247499943,1.632341765,0.864990793,0.355560516,39.80224581,12.58082696,125.5627756,1.440017874,0.27195283,0.588054358,-0.307387629,0.668781928,0.96996034,0.99581808,1
27.82522653,0.323542291,0.713320583,9.58617432,0.458200221,0.319634857,0.206933845,1.897443976,0.840833811,0.363526123,27.8235959,10.4733385,79.53533677,1.664155355,0.323542291,0.63700388,-0.31751824,0.715108965,0.964528432,0.99502773,1
23.97429311,0.245862884,0.84730346,21.55413586,-1.61870977,0.245304443,0.183987339,1.947921566,0.877440852,0.300943765,23.94665011,9.652389196,65.01611601,1.775733948,0.245862884,0.558974872,-0.487769231,0.845801699,0.972750156,0.996218252,1
30.39824226,0.300603684,0.675776475,6.532724702,-0.537407865,0.29664792,0.237486626,1.757484784,0.852326735,0.356018781,30.37738273,10.96995339,90.47823468,1.539972514,0.300603684,0.618006067,-0.291318673,0.671410713,0.967082864,0.99538094,1
30.33695454,0.301221952,0.717786497,8.494292501,0.393058843,0.29791491,0.222902893,1.836930636,0.851593719,0.347206376,30.31677796,10.94602907,88.80666606,1.620087921,0.301221952,0.617891146,-0.329628598,0.718103522,0.966935088,0.995370305,1
29.20630235,0.281497208,0.77356269,12.69715197,0.111591656,0.279461377,0.204984001,1.90567269,0.860608616,0.332901931,29.17980713,10.71922987,83.45969552,1.705081106,0.281497208,0.598205253,-0.380985983,0.76952053,0.968971356,0.995672037,1
17.37631466,0.309153686,0.613653317,4.546216827,-0.102645601,0.305653232,0.257376419,1.679688364,0.847756793,0.446419195,17.40179389,8.277872361,47.81363606,1.457139661,0.309153686,0.624906161,-0.244483941,0.61126992,0.966077424,0.995248541,0
13.11148241,0.211584517,0.722877685,4.364101949,0.808149094,0.209802283,0.299536341,1.474058378,0.895358767,0.404455583,13.10556038,7.165339274,35.4161093,1.325760346,0.211584517,0.517118756,-0.370182512,0.698635498,0.976707538,0.996748317,0
3.937694704,0.026479751,0.177016175,0.069845066,-0.047650572,0.026479751,0.942046127,0.161644534,0.986760125,0.970404984,3.889189818,3.96728972,14.66084341,0.143290169,0.026479751,0.12228393,-0.06397121,0.103079691,0.997057805,0.999592619,0
7.334547069,0.106394316,0.888324642,7.766620118,1.467692422,0.103197158,0.339574649,1.356913842,0.948727427,0.449777975,7.305833617,5.257904085,17.60020492,1.282834565,0.106394316,0.333421251,-0.635582498,0.847069967,0.988563004,0.99837645,0
39.14099796,0.230980599,0.793785482,10.43942065,-1.625744788,0.229953952,0.24076538,1.696870992,0.885194132,0.335638258,39.06233721,12.44129237,120.9810682,1.533870511,0.230980599,0.542244866,-0.42120193,0.771765292,0.974460968,0.996447846,1
3.583472454,0.081803005,0.626577608,0.819059686,-0.472868753,0.081803005,0.705825792,0.62148592,0.959098497,0.833889816,3.566030869,3.749582638,10.4992627,0.564784397,0.081803005,0.283151001,-0.352265631,0.483069018,0.990910777,0.998741492,0
31.86013372,0.285522236,0.72174142,8.288041871,0.455040615,0.283909014,0.223339978,1.793575567,0.858314363,0.325243328,31.82777707,11.22316227,94.54202839,1.591166494,0.285522236,0.601392383,-0.335857956,0.717754662,0.968472479,0.99560954,1
4.304116583,0.070311669,0.643257687,0.954745166,0.334214535,0.070311669,0.749415287,0.611590406,0.964844166,0.862780555,4.275163365,4.118604404,12.9672362,0.562854071,0.070311669,0.254444393,-0.398894596,0.512527708,0.992187592,0.998918282,0
32.28557374,0.290112691,0.781577406,12.92373516,0.63891666,0.288726411,0.194091629,1.930330897,0.855867841,0.299436544,32.25474361,11.27235936,93.50849988,1.725518115,0.290112691,0.605252962,-0.388207499,0.778068241,0.967934691,0.99553861,1
40.88346376,0.195206087,0.798436491,7.430089624,-1.42672931,0.194535885,0.287733047,1.547543272,0.902843758,0.423981392,40.78244493,12.72742505,129.820362,1.410241245,0.195206087,0.494723929,-0.448362834,0.76885024,0.978392348,0.996997739,1
18.30178408,0.215185462,0.898013726,44.42164366,5.336393153,0.2150195,0.185186162,1.981669654,0.89251791,0.284391337,18.27943778,8.331723508,46.25176139,1.831949957,0.215185462,0.521159313,-0.546352033,0.880080095,0.976110788,0.99668968,0
14.26841429,0.150629658,0.876426914,15.13657463,1.123789924,0.150475456,0.275968262,1.6455123,0.924787972,0.374402467,14.22816153,7.411950655,36.76054658,1.540556248,0.150629658,0.424060646,-0.579779024,0.85969135,0.983282218,0.99768283,0
7.43196052,0.110407861,0.85139028,5.33154771,0.546630438,0.110407861,0.367130148,1.286808846,0.94479607,0.484674796,7.404048401,5.335052117,18.38921429,1.210279949,0.110407861,0.347367219,-0.58342676,0.808413206,0.98773246,0.998301418,0
24.12894598,0.27505071,0.654192568,5.346745263,-0.304272965,0.273578244,0.287257686,1.639539571,0.863456289,0.489339644,24.11404147,9.771136654,70.64272373,1.444852934,0.27505071,0.591155256,-0.286602791,0.649755634,0.969618778,0.995770449,0
3.346987952,0.224578313,0.2400271,0.540493473,-0.325065969,0.224578313,0.530348788,0.918627093,0.887710843,0.70746988,3.402653779,3.639518072,8.641017366,0.762961269,0.224578313,0.532641804,-0.052760571,0.220367354,0.975046854,0.996544949,0
15.76709247,0.165300573,0.862682846,12.77841955,0.557851064,0.164870205,0.265097802,1.663660891,0.917636626,0.407734893,15.72796035,7.809698938,41.45118924,1.547996591,0.165300573,0.448952865,-0.561019687,0.852474703,0.98168587,0.997457498,0
17.97981882,0.18423177,0.865890752,16.08903266,-0.721271194,0.184195892,0.230584066,1.765074593,0.907908034,0.349843035,17.94188072,8.339079738,47.47814721,1.637222455,0.18423177,0.477853571,-0.554417025,0.861260014,0.979534188,0.997165714,0
30.2798823,0.23196068,0.862913335,26.37935299,-1.040568501,0.231766665,0.18745662,1.982166885,0.884149003,0.291442337,30.22623255,10.87195033,85.07779127,1.820673879,0.23196068,0.542137488,-0.501904362,0.857342792,0.974250304,0.996431638,1
7.475599401,0.094480519,0.837616484,2.677366931,-0.097841761,0.094480519,0.421024139,1.125040952,0.95275974,0.565659341,7.439045574,5.378446553,19.72204056,1.059552046,0.094480519,0.312783339,-0.581743632,0.776306876,0.989502165,0.998546454,0
31.36184619,0.24420557,0.877739997,26.73433137,0.322889767,0.243621564,0.162290927,2.021299393,0.878286552,0.254297916,31.31165113,11.04268716,88.25180291,1.850236329,0.24420557,0.557143217,-0.507266496,0.864204622,0.972937426,0.996243784,1
3.222288439,0.202026222,0.421744874,0.76305083,-0.434379294,0.202026222,0.489416248,0.988853482,0.898986889,0.673420739,3.268094632,3.5488677,7.786977895,0.848819576,0.202026222,0.503198566,-0.147739648,0.382011628,0.977552642,0.996891904,0
13.35980958,0.199690635,0.824827467,12.50714634,1.091120883,0.199450351,0.25978571,1.70653375,0.900314872,0.385504896,13.34770469,7.180437917,33.58629849,1.567412152,0.199690635,0.500483336,-0.479323393,0.811775511,0.97784152,0.996928163,0
6.100092678,0.13253012,0.730133231,0.887976941,0.209098696,0.13253012,0.393939485,1.074008595,0.93373494,0.500463392,6.090562143,4.866543095,15.93820214,0.982145716,0.13253012,0.391168215,-0.430305812,0.667106653,0.985274431,0.997961075,0
4.065864721,0.027213567,0.23162786,0.090035261,0.051555481,0.027213567,0.938221078,0.180103164,0.986393216,0.968448038,4.016734971,4.030763163,15.01682907,0.161240157,0.027213567,0.124918648,-0.095118465,0.133513186,0.99697627,0.99958133,0
7.247785288,0.1355732,0.738696969,1.526711227,-0.285344197,0.1355732,0.40655704,1.144465297,0.9322134,0.55469519,7.232805332,5.312684559,19.06837303,1.050493115,0.1355732,0.396845449,-0.436397077,0.687089779,0.984936311,0.997914258,0
2.704315397,0.130527437,0.730231866,0.90564552,-0.27745434,0.130527437,0.402659508,1.061826779,0.934736281,0.524595987,2.72014014,3.17971941,5.71405988,0.971352053,0.130527437,0.387388115,-0.431360956,0.665077613,0.985496951,0.997991886,0
6.514504446,0.14313914,0.852351583,9.017501789,1.028808857,0.14313914,0.321042343,1.496937646,0.92843043,0.475042054,6.509127845,4.940179889,14.34479347,1.397721155,0.14313914,0.410621264,-0.551230878,0.824559413,0.984095651,0.997797859,0
3.984791369,0.006239438,0.22267411,0.020366159,-0.013280975,0.006239438,0.985772693,0.049496764,0.996880281,0.992850643,3.925781155,3.991940725,15.5867982,0.045171915,0.006239438,0.03789672,-0.113779945,0.077159972,0.999306729,0.999904009,0
3.590130506,0.091062689,0.612937822,0.893813604,-0.461608311,0.090596598,0.686937811,0.683660501,0.954779383,0.822127709,3.577292214,3.751281753,10.18484934,0.619927507,0.091062689,0.304999926,-0.334684454,0.490175955,0.98993889,0.998599668,0
11.45006314,0.146790754,0.759305089,2.651788148,-0.00577378,0.146516225,0.368454241,1.267029904,0.926787643,0.505984736,11.41903369,6.698814034,31.70362651,1.164313817,0.146790754,0.417470479,-0.450017192,0.721695889,0.98372347,0.997742053,0
3.350742909,0.11616389,0.632918692,0.957891247,-0.555788409,0.11616389,0.580877407,0.824259481,0.941918055,0.744859673,3.352727069,3.605883236,8.70860089,0.743740808,0.11616389,0.359211482,-0.33918213,0.53465484,0.987092901,0.998212863,0
11.21260594,0.149177409,0.815486062,5.37223291,-0.750370051,0.149177409,0.313403972,1.393174238,0.925411295,0.431806851,11.18434717,6.5978634,29.64363045,1.289772338,0.149177409,0.421279563,-0.514952885,0.787064186,0.983424732,0.997704963,0
3.835006693,0.051874163,0.413235459,0.305380536,-0.179650014,0.051874163,0.862409645,0.338504288,0.974062918,0.927710843,3.800136418,3.90729585,13.11914817,0.302547858,0.051874163,0.203997059,-0.195901592,0.266227636,0.994236204,0.999201936,0
11.25458153,0.144154141,0.86522517,9.469285463,-0.630192364,0.144154141,0.278840222,1.556300338,0.927922929,0.377484112,11.22424346,6.570194021,28.14612153,1.456380301,0.144154141,0.412433375,-0.566946841,0.841498605,0.983982873,0.997782244,0
3.884711779,0.053884712,0.057346538,0.077860805,-0.063051124,0.053884712,0.89185605,0.264522523,0.973057644,0.943609023,3.850318545,3.941102757,13.85371894,0.227172487,0.053884712,0.20979844,-0.008417475,0.047260178,0.99401281,0.999171004,0
7.400618041,0.137278941,0.835920176,5.772137562,0.584014818,0.137245352,0.323918499,1.416612966,0.931382922,0.425390054,7.386521705,5.310716625,17.45143484,1.321306292,0.137278941,0.400068523,-0.538230106,0.804783678,0.98475089,0.997888062,0
15.78005229,0.161150317,0.839218602,10.04585849,-0.50899241,0.161150317,0.305721173,1.577708475,0.919424842,0.495292449,15.73839917,7.83823454,42.44871509,1.466007588,0.161150317,0.441572454,-0.524923497,0.821378501,0.982094409,0.997520764,0
7.288039792,0.106388324,0.837190739,3.886863612,0.293357931,0.102519657,0.38803107,1.193925582,0.94920617,0.503604894,7.258712736,5.296982943,18.64559705,1.12025242,0.106388324,0.333107395,-0.579312275,0.788868651,0.988647021,0.998375022,0
27.79399086,0.173786422,0.826660642,7.678506078,-0.914990712,0.173440406,0.268829205,1.566531404,0.913333862,0.377604129,27.71761098,10.46510287,83.1883821,1.44529077,0.173786422,0.462265386,-0.498774551,0.804287827,0.980732601,0.997326934,1
21.32555939,0.130191728,0.776735837,2.188568198,-0.038248498,0.130191728,0.379906251,1.207412821,0.934904136,0.490719308,21.24735644,9.186749356,66.15416375,1.117170792,0.130191728,0.386751011,-0.479885776,0.730359904,0.985534252,0.99799705,0
3.890958532,0.03378654,0.482246845,0.263261696,-0.142279319,0.03378654,0.902318634,0.263540807,0.98310673,0.949490143,3.84657848,3.937117607,13.76450389,0.240121762,0.03378654,0.147667653,-0.265026608,0.278134046,0.99624594,0.999480207,0
21.26412533,0.165430809,0.754263773,3.230988377,0.383475782,0.16540097,0.335097423,1.34963822,0.917304488,0.418008206,21.20384448,9.167385304,64.10635474,1.234833638,0.165430809,0.448648092,-0.429553725,0.722552097,0.981622446,0.997454951,0
3.387103594,0.122198732,0.592945626,0.904982712,-0.527335942,0.122198732,0.592531321,0.811354731,0.938900634,0.754968288,3.391694986,3.632135307,8.920033512,0.726653025,0.122198732,0.37128304,-0.300130762,0.499117661,0.986422363,0.99812002,0
12.76996363,0.208228417,0.856554063,18.51051916,-0.81477479,0.206726451,0.216306131,1.831446108,0.896865015,0.356039522,12.76540208,6.970873643,30.61534138,1.686903754,0.208228417,0.512893038,-0.511448588,0.84612507,0.977046547,0.996799146,0
21.32418714,0.149095922,0.818355258,5.456616467,0.64268603,0.148966188,0.326921922,1.425373536,0.925538528,0.417059921,21.25581355,9.162604395,62.97489302,1.321535091,0.149095922,0.421365412,-0.510609608,0.789736473,0.983449643,0.997706393,1
42.99414512,0.198065054,0.806844608,9.943114095,0.03829485,0.198031693,0.260680065,1.65452402,0.900989714,0.363636364,42.88950394,13.05074229,134.8779719,1.517087158,0.198065054,0.497811477,-0.470970316,0.799458872,0.977996849,0.996952891,1
7.748205375,0.097172372,0.868663962,4.628602998,0.354045305,0.097172372,0.370448693,1.250829604,0.951413814,0.505974788,7.711872407,5.450450845,19.58966361,1.183474848,0.097172372,0.318825242,-0.61752248,0.820294279,0.98920307,0.99850504,0
6.716287708,0.155222873,0.808887677,6.109495512,0.731432544,0.155222873,0.325604936,1.435510203,0.922388564,0.438053429,6.715161759,5.05481765,15.35897393,1.327917906,0.155222873,0.431662718,-0.49460092,0.781441243,0.982753014,0.997611956,0
35.21605908,0.194859103,0.89430974,31.87299373,1.200106742,0.194806725,0.193966543,1.962007144,0.902605367,0.313468992,35.13046905,11.72887859,101.5450416,1.82673038,0.194859103,0.493340657,-0.565702453,0.887275429,0.97835539,0.997002239,1
24.2119242,0.191428571,0.772984944,5.451978852,0.326568104,0.19122449,0.291936042,1.516922073,0.904418124,0.470451895,24.15515349,9.774664723,71.90266587,1.383740402,0.191428571,0.488550565,-0.438309993,0.757114031,0.978755014,0.997055325,0
21.69920043,0.164801961,0.685367822,1.54651603,-0.192401969,0.164801961,0.378528098,1.200857054,0.917599019,0.525903966,21.63687888,9.277867252,67.97923194,1.086625039,0.164801961,0.447547526,-0.368279183,0.64688082,0.981688671,0.997464585,0
10.84459216,0.085949885,0.923391471,9.086783335,-0.91396577,0.085949885,0.305034738,1.402912376,0.957025058,0.373306513,10.78738929,6.427005209,28.00161058,1.343336456,0.085949885,0.293065807,-0.700958184,0.88316176,0.990450013,0.998677694,0
46.12037083,0.188528819,0.807639833,8.377197263,-0.080988912,0.188528819,0.279037209,1.618810142,0.90573559,0.442469333,46.003567,13.52399261,146.6335785,1.488131923,0.188528819,0.484082692,-0.469878157,0.79371929,0.979052353,0.997099557,1
39.88509916,0.198286905,0.787713131,7.417339772,-0.543028453,0.198163439,0.27452767,1.60427362,0.900938858,0.402098927,39.78804075,12.57254418,125.0172295,1.466356125,0.198286905,0.49831968,-0.441367802,0.772596725,0.977983212,0.9969496,1
35.6617274,0.190058213,0.876148571,18.91206064,-0.926962031,0.189875728,0.210959788,1.837776919,0.90509255,0.31327214,35.57215096,11.83038012,105.3938224,1.705423411,0.190058213,0.48669864,-0.541942256,0.863084587,0.978904725,0.997076275,1
4.520470664,0.050088652,0.745016375,0.881679336,0.492690941,0.050088652,0.756445777,0.525528982,0.974955674,0.864885558,4.479857218,4.217722437,14.23266377,0.490810174,0.050088652,0.198776192,-0.500247959,0.543804724,0.994434594,0.999229405,0
4.120037391,0.058561531,0.495807179,3.789723044,0.563032226,0.04756406,0.889839914,0.328701278,0.97757799,0.942978115,4.086353476,4.045364566,14.24043366,0.294805003,0.058561531,0.191216758,-0.228784286,0.285324281,0.994824746,0.999130115,0
25.79708431,0.184371801,0.890264607,28.88948148,2.982970042,0.184314121,0.215429262,1.869685114,0.907852553,0.339788605,25.73311069,10.00983432,71.53889649,1.741644038,0.184371801,0.47811118,-0.561084285,0.875970951,0.979521294,0.997163589,1
14.79444437,0.215940528,0.772143586,7.114120677,0.852905634,0.215032559,0.259454064,1.61829076,0.892605965,0.397832224,14.78395581,7.596989516,39.25044914,1.467472336,0.215940528,0.522181252,-0.416039908,0.75672578,0.976116837,0.996679993,0
21.48631464,0.19285152,0.713999687,3.241977549,0.029839606,0.192700133,0.324041717,1.416220769,0.903675165,0.448361996,21.43894412,9.218587259,64.14564527,1.281970459,0.19285152,0.490675381,-0.375370621,0.693011322,0.978590556,0.997033259,0
25.90431544,0.23847802,0.83572957,19.49627763,1.574266399,0.23847802,0.209057817,1.905413395,0.88076099,0.365496614,25.86662108,10.05936066,71.87488405,1.740113027,0.23847802,0.549319214,-0.465825714,0.828010229,0.973502442,0.996331107,0
6.251808932,0.150370103,0.729490717,1.67925498,0.177665812,0.150370103,0.368451361,1.211354104,0.924814948,0.467494663,6.250379291,4.918965374,15.49150878,1.107125491,0.150370103,0.423350533,-0.418342499,0.687842861,0.983292211,0.997686614,0
11.14504865,0.173669147,0.696274783,2.240019884,0.204243954,0.173630986,0.374149078,1.284912868,0.913190867,0.539916047,11.12873763,6.616943331,30.70044947,1.164372859,0.173669147,0.461760392,-0.370612285,0.665301749,0.980708092,0.997328219,0
34.91201838,0.198291651,0.830502444,12.52523096,0.406869932,0.19825835,0.245696867,1.731513181,0.900876375,0.401695028,34.82805252,11.73477305,104.9784111,1.593917834,0.198291651,0.498128131,-0.491506529,0.822454538,0.977971664,0.996949404,1
14.73494272,0.150171264,0.9093521,29.24433555,3.455024243,0.149909042,0.244816047,1.769540374,0.925089183,0.377304686,14.69342212,7.478424046,36.96439326,1.664537453,0.150171264,0.423377881,-0.611632523,0.88863756,0.983346353,0.997690029,0
52.92064393,0.153964343,0.818775546,6.252850242,-0.767049368,0.153964343,0.310394595,1.443379667,0.923017828,0.446251592,52.77128546,14.50142572,174.8562561,1.336659716,0.153964343,0.429524451,-0.507403888,0.790691881,0.982892851,0.997631318,1
35.85347064,0.179336632,0.829216244,9.309322881,0.000382431,0.179336632,0.268381938,1.639120587,0.910331684,0.436003745,35.75740464,11.90262137,109.8273676,1.514813906,0.179336632,0.470386099,-0.49829661,0.814272262,0.980073708,0.997240975,1
30.53188472,0.185177758,0.826520238,10.44072792,1.633084906,0.185063168,0.294778268,1.604581882,0.907487514,0.471681898,30.45329573,10.97100868,92.10848017,1.475810158,0.185177758,0.479420074,-0.481039103,0.798793813,0.979438699,0.997151267,1
25.24810843,0.16247236,0.81468062,6.280296976,-0.117644165,0.162442275,0.309551698,1.500054102,0.918783877,0.494216219,25.17367978,9.978173559,75.39412468,1.387296642,0.16247236,0.443827698,-0.499336416,0.794658767,0.981951193,0.997500466,1
8.780586204,0.115162444,0.705918482,2.241560947,-0.227777533,0.115162444,0.568448035,0.992490463,0.942418778,0.743956111,8.746543118,5.879580672,25.33828034,0.912665939,0.115162444,0.357174381,-0.421613755,0.641502722,0.987204173,0.99822827,0
3.784975686,0.071544352,0.482934907,0.517967265,-0.261477211,0.071544352,0.797357051,0.493816816,0.964227824,0.891062545,3.760464014,3.873791292,11.96710587,0.44422605,0.071544352,0.257615511,-0.23681976,0.352464288,0.992050628,0.998899318,0
